PUBLICATION,EXTRACT_DATE,ORG_TYPE,ORG_CODE,ONS_CODE,SEX,AGE,NUMBER_OF_PATIENTS
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,FEMALE,94,4303
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,FEMALE,95+,12146
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,0,24784
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,1,28097
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,10,33899
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,11,33530
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,12,33416
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,13,32513
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,14,31761
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,15,31709
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,16,32062
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,17,30954
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,18,31433
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,19,33725
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,2,29522
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,20,34796
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,21,35913
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,22,36161
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,23,35665
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,24,35324
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,25,35622
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,26,36161
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,27,36355
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,28,36798
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,29,37443
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,3,30466
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,30,37374
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,31,37366
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,32,37700
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,33,36467
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,34,36556
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,35,36212
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,36,36151
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,37,36131
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,38,36357
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,39,37005
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,4,31684
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,40,36185
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,41,34575
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,42,32462
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,43,32566
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,44,33283
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,45,34874
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,46,36289
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,47,37592
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,48,39447
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,49,39997
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,5,31686
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,50,40050
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,51,40823
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,52,40970
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,53,41904
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,54,42427
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,55,42786
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,56,42136
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,57,40779
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,58,39962
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,59,38964
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,6,32371
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,60,37178
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,61,37193
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,62,36054
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,63,34667
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,64,33120
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,65,32432
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,66,32774
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,67,31709
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,68,31787
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,69,31685
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,7,33927
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,70,32711
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,71,33431
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,72,36633
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,73,35948
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,74,26909
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,75,29101
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,76,25646
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,77,24346
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,78,19920
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,79,18316
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,8,34616
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,80,18402
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,81,17285
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,82,15948
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,83,14559
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,84,13004
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,85,11619
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,86,9898
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,87,8995
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,88,7682
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,89,6831
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,9,34332
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,90,5325
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,91,4357
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,92,3320
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,93,2534
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,94,1976
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y58,E40000006,MALE,95+,4158
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,0,40429
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,1,46316
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,10,55428
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,11,55072
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,12,55136
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,13,53784
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,14,52189
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,15,51614
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,16,51710
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,17,50684
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,18,50579
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,19,51468
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,2,48338
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,20,53471
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,21,55519
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,22,57748
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,23,58612
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,24,58946
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,25,57219
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,26,57040
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,27,59562
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,28,60424
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,29,62422
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,3,50160
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,30,62425
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,31,63842
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,32,64133
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,33,63389
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,34,63049
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,35,62665
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,36,62669
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,37,62956
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,38,63645
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,39,64931
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,4,51752
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,40,64064
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,41,60784
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,42,58335
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,43,58400
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,44,58766
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,45,60198
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,46,61138
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,47,63207
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,48,65360
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,49,66044
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,5,52012
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,50,64024
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,51,65945
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,52,66328
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,53,66427
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,54,66721
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,55,66747
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,56,65068
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,57,63149
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,58,60746
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,59,58834
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,6,51993
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,60,56065
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,61,55646
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,62,53115
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,63,50863
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,64,48787
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,65,48472
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,66,47945
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,67,46749
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,68,46739
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,69,46758
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,7,54988
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,70,48317
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,71,50059
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,72,55130
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,73,54740
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,74,41268
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,75,44120
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,76,40105
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,77,37540
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,78,31431
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,79,30051
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,8,55741
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,80,31391
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,81,29688
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,82,28121
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,83,26032
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,84,23998
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,85,22340
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,86,20080
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,87,18822
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,88,17227
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,89,15661
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,9,56089
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,90,13215
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,91,11356
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,92,9239
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,93,7778
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,94,6172
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,FEMALE,95+,17347
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,0,42688
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,1,49045
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,10,58326
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,11,58512
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,12,57863
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,13,56215
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,14,54893
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,15,54256
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,16,54621
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,17,52876
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,18,51994
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,19,52275
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,2,51064
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,20,53824
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,21,55556
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,22,55885
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,23,56912
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,24,56791
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,25,58126
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,26,57869
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,27,59252
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,28,60336
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,29,61963
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,3,52744
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,30,62055
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,31,63046
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,32,63940
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,33,62778
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,34,62764
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,35,62572
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,36,62764
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,37,63185
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,38,64280
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,39,65660
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,4,54366
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,40,65264
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,41,62386
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,42,59684
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,43,59864
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,44,60676
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,45,62469
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,46,63113
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,47,65430
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,48,67020
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,49,67681
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,5,54518
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,50,66531
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,51,67434
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,52,67475
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,53,68660
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,54,68743
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,55,68829
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,56,66938
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,57,64665
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,58,62315
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,59,60272
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,6,55201
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,60,57275
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,61,55964
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,62,53940
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,63,51052
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,64,48225
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,65,46979
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,66,46312
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,67,44422
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,68,43657
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,69,43297
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,7,58105
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,70,44005
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,71,45488
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,72,50905
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,73,49714
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,74,37102
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,75,39526
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,76,35436
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,77,32306
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,78,26867
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,79,25593
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,8,59193
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,80,25590
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,81,23890
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,82,22330
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,83,20494
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,84,18439
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,85,16250
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,86,14208
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,87,12598
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,88,11208
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,89,9513
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,9,59102
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,90,7432
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,91,6150
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,92,4735
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,93,3821
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,94,2782
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y59,E40000005,MALE,95+,5949
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y60,E40000008,FEMALE,0,50922
GP_PRAC_PAT_LIST,01MAR2020,Comm Region,Y60,E40000008,FEMALE,1,56592
